Job_ID,Machine_ID,Job_Status,orig_Scheduled_start,orig_Scheduled_end,pred_abnormal_prob,priority_score,optimized_start,optimized_end,Processing_Time,Energy_Consumption
J056,M01,Completed,2023-03-18 17:10:00,2023-03-18 18:54:00,0.006666666666666667,0.1903400154310707,2023-03-19 01:00:00,2023-03-19 02:44:00,104.0,11.91
J113,M01,Completed,2023-03-19 02:40:00,2023-03-19 04:23:00,0.0,0.2598517834744374,2023-03-19 02:44:00,2023-03-19 04:27:00,103.0,2.25
J114,M01,Delayed,2023-03-19 02:50:00,2023-03-19 04:46:00,0.9933333333333333,0.6260256863707927,2023-03-19 04:27:00,2023-03-19 06:23:00,116.0,4.36
J132,M01,Delayed,2023-03-19 05:50:00,2023-03-19 07:00:00,1.0,0.7307805457618441,2023-03-19 06:23:00,2023-03-19 07:33:00,70.0,10.68
J124,M01,Completed,2023-03-19 04:30:00,2023-03-19 05:10:00,0.0,0.46283731688848473,2023-03-19 07:33:00,2023-03-19 08:13:00,40.0,4.42
J146,M01,Failed,2023-03-19 08:10:00,2023-03-19 09:12:00,0.9866666666666667,0.7964422752589495,2023-03-19 08:13:00,2023-03-19 09:15:00,62.0,2.21
J135,M01,Completed,2023-03-19 06:20:00,2023-03-19 06:43:00,0.013333333333333334,0.41977378972038826,2023-03-19 09:15:00,2023-03-19 09:38:00,23.0,8.31
J148,M01,Completed,2023-03-19 08:30:00,2023-03-19 09:09:00,0.0,0.34784756321402954,2023-03-19 09:38:00,2023-03-19 10:17:00,39.0,9.65
J126,M01,Completed,2023-03-19 04:50:00,2023-03-19 06:00:00,0.0,0.28307734448903665,2023-03-19 10:17:00,2023-03-19 11:27:00,70.0,5.07
J163,M01,Completed,2023-03-19 11:00:00,2023-03-19 11:43:00,0.0,0.3631245181292855,2023-03-19 11:27:00,2023-03-19 12:10:00,43.0,10.4
J167,M01,Completed,2023-03-19 11:40:00,2023-03-19 12:15:00,0.006666666666666667,0.36178494908018255,2023-03-19 12:10:00,2023-03-19 12:45:00,35.0,7.2
J133,M01,Completed,2023-03-19 06:00:00,2023-03-19 07:25:00,0.006666666666666667,0.25795120318873005,2023-03-19 12:45:00,2023-03-19 14:10:00,85.0,6.51
J182,M01,Failed,2023-03-19 14:10:00,2023-03-19 15:29:00,0.9866666666666667,0.7657914819315296,2023-03-19 14:10:00,2023-03-19 15:29:00,79.0,6.22
J174,M01,Delayed,2023-03-19 12:50:00,2023-03-19 14:43:00,1.0,0.6058962987166738,2023-03-19 15:29:00,2023-03-19 17:22:00,113.0,12.49
J186,M01,Completed,2023-03-19 14:50:00,2023-03-19 16:00:00,0.013333333333333334,0.26442125553678925,2023-03-19 17:22:00,2023-03-19 18:32:00,70.0,12.13
J208,M01,Completed,2023-03-19 18:30:00,2023-03-19 18:50:00,0.013333333333333334,0.48265259911437874,2023-03-19 18:32:00,2023-03-19 18:52:00,20.0,5.06
J209,M01,Delayed,2023-03-19 18:40:00,2023-03-19 20:26:00,0.9933333333333333,0.6129337332852844,2023-03-19 18:52:00,2023-03-19 20:38:00,106.0,11.95
J216,M01,Completed,2023-03-19 19:50:00,2023-03-19 20:32:00,0.0,0.285751937684678,2023-03-19 20:38:00,2023-03-19 21:20:00,42.0,10.46
J223,M01,Failed,2023-03-19 21:00:00,2023-03-19 21:58:00,0.9866666666666667,0.7012237547952607,2023-03-19 21:20:00,2023-03-19 22:18:00,58.0,10.74
J229,M01,Completed,2023-03-19 22:00:00,2023-03-19 22:59:00,0.0,0.25536896889133043,2023-03-19 22:18:00,2023-03-19 23:17:00,59.0,13.77
J230,M01,Completed,2023-03-19 22:10:00,2023-03-19 23:15:00,0.0,0.25476250863732236,2023-03-19 23:17:00,2023-03-20 00:22:00,65.0,11.13
J237,M01,Completed,2023-03-19 23:20:00,2023-03-20 00:43:00,0.0,0.3125624923987004,2023-03-20 00:22:00,2023-03-20 01:45:00,83.0,6.17
J246,M01,Completed,2023-03-20 00:50:00,2023-03-20 01:30:00,0.0,0.4317940185898704,2023-03-20 01:45:00,2023-03-20 02:25:00,40.0,3.02
J251,M01,Completed,2023-03-20 01:40:00,2023-03-20 02:01:00,0.02,0.4079750639139903,2023-03-20 02:25:00,2023-03-20 02:46:00,21.0,8.57
J256,M01,Completed,2023-03-20 02:30:00,2023-03-20 03:30:00,0.006666666666666667,0.3980635068801991,2023-03-20 02:46:00,2023-03-20 03:46:00,60.0,4.89
J261,M01,Delayed,2023-03-20 03:20:00,2023-03-20 05:04:00,1.0,0.706105993145981,2023-03-20 03:46:00,2023-03-20 05:30:00,104.0,4.72
J269,M01,Delayed,2023-03-20 04:40:00,2023-03-20 05:05:00,0.9933333333333333,0.9327611690570655,2023-03-20 05:30:00,2023-03-20 05:55:00,25.0,4.0
J273,M01,Delayed,2023-03-20 05:20:00,2023-03-20 06:38:00,0.9933333333333333,0.788890800192098,2023-03-20 05:55:00,2023-03-20 07:13:00,78.0,5.42
J271,M01,Completed,2023-03-20 05:00:00,2023-03-20 05:21:00,0.0,0.44751623179730815,2023-03-20 07:13:00,2023-03-20 07:34:00,21.0,7.47
J248,M01,Completed,2023-03-20 01:10:00,2023-03-20 02:01:00,0.0,0.35554589539448933,2023-03-20 07:34:00,2023-03-20 08:25:00,51.0,5.84
J255,M01,Completed,2023-03-20 02:20:00,2023-03-20 02:58:00,0.0,0.33855516780902545,2023-03-20 08:25:00,2023-03-20 09:03:00,38.0,11.78
J253,M01,Completed,2023-03-20 02:00:00,2023-03-20 02:43:00,0.0,0.3339925130987752,2023-03-20 09:03:00,2023-03-20 09:46:00,43.0,9.9
J297,M01,Delayed,2023-03-20 09:20:00,2023-03-20 10:39:00,0.98,0.8428831915420183,2023-03-20 09:46:00,2023-03-20 11:05:00,79.0,2.05
J283,M01,Completed,2023-03-20 07:00:00,2023-03-20 07:37:00,0.0,0.30825477824689607,2023-03-20 11:05:00,2023-03-20 11:42:00,37.0,9.47
J308,M01,Completed,2023-03-20 11:10:00,2023-03-20 12:00:00,0.0,0.4534117193547661,2023-03-20 11:42:00,2023-03-20 12:32:00,50.0,3.41
J178,M01,Completed,2023-03-19 13:30:00,2023-03-19 14:52:00,0.0,0.2523225662582858,2023-03-20 12:32:00,2023-03-20 13:54:00,82.0,10.58
J321,M01,Delayed,2023-03-20 13:20:00,2023-03-20 14:30:00,1.0,0.6781286770796677,2023-03-20 13:54:00,2023-03-20 15:04:00,70.0,10.34
J326,M01,Completed,2023-03-20 14:10:00,2023-03-20 15:10:00,0.006666666666666667,0.33721864221589365,2023-03-20 15:04:00,2023-03-20 16:04:00,60.0,4.74
J330,M01,Completed,2023-03-20 14:50:00,2023-03-20 15:44:00,0.006666666666666667,0.33387671956266735,2023-03-20 16:04:00,2023-03-20 16:58:00,54.0,8.66
J162,M01,Completed,2023-03-19 10:50:00,2023-03-19 11:48:00,0.0,0.24242036279630028,2023-03-20 16:58:00,2023-03-20 17:56:00,58.0,11.7
J323,M01,Completed,2023-03-20 13:40:00,2023-03-20 15:10:00,0.0,0.23637645579916833,2023-03-20 17:56:00,2023-03-20 19:26:00,90.0,5.88
J212,M01,Completed,2023-03-19 19:10:00,2023-03-19 20:46:00,0.0,0.23041350485882037,2023-03-20 19:26:00,2023-03-20 21:02:00,96.0,4.27
J358,M01,Failed,2023-03-20 19:30:00,2023-03-20 20:36:00,0.9866666666666667,0.7060299878007642,2023-03-20 21:02:00,2023-03-20 22:08:00,66.0,8.79
J371,M01,Completed,2023-03-20 21:40:00,2023-03-20 22:12:00,0.0,0.4413488617510628,2023-03-20 22:08:00,2023-03-20 22:40:00,32.0,4.38
J191,M01,Completed,2023-03-19 15:40:00,2023-03-19 17:34:00,0.006666666666666667,0.21203481719582654,2023-03-20 22:40:00,2023-03-21 00:34:00,114.0,5.81
J383,M01,Delayed,2023-03-20 23:40:00,2023-03-21 00:45:00,0.9866666666666667,0.8504851068920987,2023-03-21 00:34:00,2023-03-21 01:39:00,65.0,3.68
J378,M01,Failed,2023-03-20 22:50:00,2023-03-20 23:53:00,0.9933333333333333,0.7573123600701324,2023-03-21 01:39:00,2023-03-21 02:42:00,63.0,4.78
J379,M01,Completed,2023-03-20 23:00:00,2023-03-20 23:47:00,0.006666666666666667,0.43212581666359384,2023-03-21 02:42:00,2023-03-21 03:29:00,47.0,5.13
J404,M01,Delayed,2023-03-21 03:10:00,2023-03-21 04:39:00,0.9933333333333333,0.599965649044472,2023-03-21 03:29:00,2023-03-21 04:58:00,89.0,11.11
J412,M01,Delayed,2023-03-21 04:30:00,2023-03-21 05:16:00,1.0,0.9048697394381526,2023-03-21 04:58:00,2023-03-21 05:44:00,46.0,2.94
J417,M01,Failed,2023-03-21 05:20:00,2023-03-21 06:10:00,0.9933333333333333,0.7880836744399056,2023-03-21 05:44:00,2023-03-21 06:34:00,50.0,6.94
J424,M01,Failed,2023-03-21 06:30:00,2023-03-21 07:34:00,1.0,0.7517132649913347,2023-03-21 06:34:00,2023-03-21 07:38:00,64.0,8.93
J387,M01,Completed,2023-03-21 00:20:00,2023-03-21 01:02:00,0.0,0.3570663068707271,2023-03-21 07:38:00,2023-03-21 08:20:00,42.0,4.47
J431,M01,Completed,2023-03-21 07:40:00,2023-03-21 08:28:00,0.006666666666666667,0.47031485614418195,2023-03-21 08:20:00,2023-03-21 09:08:00,48.0,2.15
J393,M01,Completed,2023-03-21 01:20:00,2023-03-21 02:29:00,0.006666666666666667,0.3503190155444142,2023-03-21 09:08:00,2023-03-21 10:17:00,69.0,2.09
J389,M01,Completed,2023-03-21 00:40:00,2023-03-21 01:51:00,0.0,0.29861492108336163,2023-03-21 10:17:00,2023-03-21 11:28:00,71.0,9.02
J451,M01,Delayed,2023-03-21 11:00:00,2023-03-21 12:49:00,0.9933333333333333,0.6034007015917873,2023-03-21 11:28:00,2023-03-21 13:17:00,109.0,9.01
J447,M01,Completed,2023-03-21 10:20:00,2023-03-21 11:33:00,0.0,0.36338727022331907,2023-03-21 13:17:00,2023-03-21 14:30:00,73.0,3.13
J465,M01,Failed,2023-03-21 13:20:00,2023-03-21 13:48:00,0.98,0.9166924883014238,2023-03-21 14:30:00,2023-03-21 14:58:00,28.0,2.46
J471,M01,Completed,2023-03-21 14:20:00,2023-03-21 14:42:00,0.013333333333333334,0.49389656291564077,2023-03-21 14:58:00,2023-03-21 15:20:00,22.0,2.3
J466,M01,Completed,2023-03-21 13:30:00,2023-03-21 13:51:00,0.0,0.3855270259424114,2023-03-21 15:20:00,2023-03-21 15:41:00,21.0,11.49
J467,M01,Completed,2023-03-21 13:40:00,2023-03-21 14:17:00,0.0,0.28510418781719243,2023-03-21 15:41:00,2023-03-21 16:18:00,37.0,10.63
J481,M01,Delayed,2023-03-21 16:00:00,2023-03-21 16:38:00,0.9933333333333333,0.8471426364158137,2023-03-21 16:18:00,2023-03-21 16:56:00,38.0,8.81
J480,M01,Completed,2023-03-21 15:50:00,2023-03-21 16:44:00,0.0,0.4103922006298555,2023-03-21 16:56:00,2023-03-21 17:50:00,54.0,5.21
J487,M01,Delayed,2023-03-21 17:00:00,2023-03-21 18:40:00,1.0,0.6203993015972048,2023-03-21 17:50:00,2023-03-21 19:30:00,100.0,9.22
J495,M01,Completed,2023-03-21 18:20:00,2023-03-21 19:04:00,0.0,0.36284827335220105,2023-03-21 19:30:00,2023-03-21 20:14:00,44.0,6.16
J504,M01,Delayed,2023-03-21 19:50:00,2023-03-21 21:11:00,1.0,0.6170937990243655,2023-03-21 20:14:00,2023-03-21 21:35:00,81.0,13.88
J507,M01,Delayed,2023-03-21 20:20:00,2023-03-21 20:42:00,0.9733333333333334,0.7902474937943361,2023-03-21 21:35:00,2023-03-21 21:57:00,22.0,14.51
J516,M01,Failed,2023-03-21 21:50:00,2023-03-21 22:40:00,0.9866666666666667,0.8238086673386404,2023-03-21 21:57:00,2023-03-21 22:47:00,50.0,4.77
J510,M01,Failed,2023-03-21 20:50:00,2023-03-21 21:51:00,0.9933333333333333,0.660084546906897,2023-03-21 22:47:00,2023-03-21 23:48:00,61.0,14.14
J514,M01,Failed,2023-03-21 21:30:00,2023-03-21 23:26:00,0.98,0.5935719266918995,2023-03-21 23:48:00,2023-03-22 01:44:00,116.0,9.83
J538,M01,Completed,2023-03-22 01:30:00,2023-03-22 02:45:00,0.0,0.37860802256540343,2023-03-22 01:44:00,2023-03-22 02:59:00,75.0,2.16
J541,M01,Completed,2023-03-22 02:00:00,2023-03-22 02:53:00,0.0,0.40355892140266814,2023-03-22 02:59:00,2023-03-22 03:52:00,53.0,4.45
J527,M01,Completed,2023-03-21 23:40:00,2023-03-22 00:47:00,0.006666666666666667,0.36002623463310135,2023-03-22 03:52:00,2023-03-22 04:59:00,67.0,3.15
J497,M01,Completed,2023-03-21 18:40:00,2023-03-21 19:03:00,0.006666666666666667,0.3580552895445352,2023-03-22 04:59:00,2023-03-22 05:22:00,23.0,10.07
J560,M01,Delayed,2023-03-22 05:10:00,2023-03-22 06:29:00,1.0,0.6863838611068568,2023-03-22 05:22:00,2023-03-22 06:41:00,79.0,12.1
J551,M01,Completed,2023-03-22 03:40:00,2023-03-22 05:05:00,0.0,0.277464695865399,2023-03-22 06:41:00,2023-03-22 08:06:00,85.0,5.05
J455,M01,Completed,2023-03-21 11:40:00,2023-03-21 13:27:00,0.02,0.2730992371027752,2023-03-22 08:06:00,2023-03-22 09:53:00,107.0,2.35
J491,M01,Completed,2023-03-21 17:40:00,2023-03-21 18:16:00,0.0,0.26922168568893506,2023-03-22 09:53:00,2023-03-22 10:29:00,36.0,13.87
J384,M01,Completed,2023-03-20 23:50:00,2023-03-21 00:40:00,0.0,0.2689171367274735,2023-03-22 10:29:00,2023-03-22 11:19:00,50.0,11.62
J592,M01,Failed,2023-03-22 10:30:00,2023-03-22 11:39:00,0.9866666666666667,0.8004128754300921,2023-03-22 11:19:00,2023-03-22 12:28:00,69.0,6.62
J600,M01,Completed,2023-03-22 11:50:00,2023-03-22 12:53:00,0.0,0.27753631864305806,2023-03-22 12:28:00,2023-03-22 13:31:00,63.0,10.66
J610,M01,Failed,2023-03-22 13:30:00,2023-03-22 15:26:00,0.94,0.6892188041105435,2023-03-22 13:31:00,2023-03-22 15:27:00,116.0,2.46
J611,M01,Failed,2023-03-22 13:40:00,2023-03-22 14:50:00,1.0,0.7917309170595976,2023-03-22 15:27:00,2023-03-22 16:37:00,70.0,7.41
J616,M01,Failed,2023-03-22 14:30:00,2023-03-22 15:15:00,0.9666666666666667,0.790856125045837,2023-03-22 16:37:00,2023-03-22 17:22:00,45.0,6.11
J625,M01,Delayed,2023-03-22 16:00:00,2023-03-22 17:10:00,1.0,0.6523566525715231,2023-03-22 17:22:00,2023-03-22 18:32:00,70.0,11.67
J619,M01,Delayed,2023-03-22 15:00:00,2023-03-22 16:54:00,0.9733333333333334,0.5102292330344689,2023-03-22 18:32:00,2023-03-22 20:26:00,114.0,11.61
J651,M01,Delayed,2023-03-22 20:20:00,2023-03-22 20:57:00,1.0,0.873687152094618,2023-03-22 20:26:00,2023-03-22 21:03:00,37.0,6.08
J645,M01,Delayed,2023-03-22 19:20:00,2023-03-22 20:10:00,0.9933333333333333,0.7757880935459278,2023-03-22 21:03:00,2023-03-22 21:53:00,50.0,8.42
J641,M01,Delayed,2023-03-22 18:40:00,2023-03-22 20:33:00,0.98,0.714296777553782,2023-03-22 21:53:00,2023-03-22 23:46:00,113.0,3.17
J660,M01,Delayed,2023-03-22 21:50:00,2023-03-22 23:50:00,0.98,0.6551541204121208,2023-03-22 23:46:00,2023-03-23 01:46:00,120.0,3.14
J676,M01,Delayed,2023-03-23 00:30:00,2023-03-23 02:18:00,0.9933333333333333,0.601148845082311,2023-03-23 01:46:00,2023-03-23 03:34:00,108.0,12.39
J652,M01,Completed,2023-03-22 20:30:00,2023-03-22 20:55:00,0.0,0.4886707178541569,2023-03-23 03:34:00,2023-03-23 03:59:00,25.0,3.47
J695,M01,Delayed,2023-03-23 03:40:00,2023-03-23 05:00:00,1.0,0.6621657261394197,2023-03-23 03:59:00,2023-03-23 05:19:00,80.0,8.73
J696,M01,Delayed,2023-03-23 03:50:00,2023-03-23 05:44:00,0.98,0.6110217095904412,2023-03-23 05:19:00,2023-03-23 07:13:00,114.0,8.34
J640,M01,Completed,2023-03-22 18:30:00,2023-03-22 19:06:00,0.0,0.40779653452035064,2023-03-23 07:13:00,2023-03-23 07:49:00,36.0,6.59
J627,M01,Completed,2023-03-22 16:20:00,2023-03-22 17:32:00,0.0,0.3722501318876311,2023-03-23 07:49:00,2023-03-23 09:01:00,72.0,3.4
J727,M01,Delayed,2023-03-23 09:00:00,2023-03-23 09:30:00,1.0,0.7946566972059721,2023-03-23 09:01:00,2023-03-23 09:31:00,30.0,12.34
J694,M01,Completed,2023-03-23 03:30:00,2023-03-23 03:53:00,0.006666666666666667,0.3617155581801192,2023-03-23 09:31:00,2023-03-23 09:54:00,23.0,9.15
J614,M01,Completed,2023-03-22 14:10:00,2023-03-22 15:27:00,0.0,0.3451821003997219,2023-03-23 09:54:00,2023-03-23 11:11:00,77.0,5.71
J738,M01,Failed,2023-03-23 10:50:00,2023-03-23 12:04:00,0.98,0.6303010181219276,2023-03-23 11:11:00,2023-03-23 12:25:00,74.0,14.94
J741,M01,Failed,2023-03-23 11:20:00,2023-03-23 11:58:00,1.0,0.7172651458561123,2023-03-23 12:25:00,2023-03-23 13:03:00,38.0,12.99
J735,M01,Completed,2023-03-23 10:20:00,2023-03-23 11:14:00,0.013333333333333334,0.3791686482991062,2023-03-23 13:03:00,2023-03-23 13:57:00,54.0,6.6
J753,M01,Failed,2023-03-23 13:20:00,2023-03-23 14:10:00,0.98,0.8594200377079173,2023-03-23 13:57:00,2023-03-23 14:47:00,50.0,3.29
J720,M01,Completed,2023-03-23 07:50:00,2023-03-23 09:21:00,0.0,0.32904749827972485,2023-03-23 14:47:00,2023-03-23 16:18:00,91.0,2.78
J769,M01,Completed,2023-03-23 16:00:00,2023-03-23 16:59:00,0.0,0.337931968518204,2023-03-23 16:18:00,2023-03-23 17:17:00,59.0,4.32
J724,M01,Completed,2023-03-23 08:30:00,2023-03-23 09:02:00,0.006666666666666667,0.32450549852926397,2023-03-23 17:17:00,2023-03-23 17:49:00,32.0,9.08
J779,M01,Completed,2023-03-23 17:40:00,2023-03-23 18:44:00,0.0,0.367784766470502,2023-03-23 17:49:00,2023-03-23 18:53:00,64.0,3.28
J666,M01,Completed,2023-03-22 22:50:00,2023-03-23 00:01:00,0.006666666666666667,0.3209145193402691,2023-03-23 18:53:00,2023-03-23 20:04:00,71.0,2.99
J692,M01,Completed,2023-03-23 03:10:00,2023-03-23 04:33:00,0.006666666666666667,0.31636596599791733,2023-03-23 20:04:00,2023-03-23 21:27:00,83.0,4.07
J795,M01,Delayed,2023-03-23 20:20:00,2023-03-23 22:09:00,1.0,0.7190493239074442,2023-03-23 21:27:00,2023-03-23 23:16:00,109.0,3.07
J800,M01,Delayed,2023-03-23 21:10:00,2023-03-23 23:06:00,1.0,0.5383549076546602,2023-03-23 23:16:00,2023-03-24 01:12:00,116.0,10.24
J796,M01,Failed,2023-03-23 20:30:00,2023-03-23 22:29:00,0.8933333333333333,0.4683802090065812,2023-03-24 01:12:00,2023-03-24 03:11:00,119.0,11.52
J811,M01,Completed,2023-03-23 23:00:00,2023-03-23 23:29:00,0.0,0.37228350851204695,2023-03-24 03:11:00,2023-03-24 03:40:00,29.0,7.98
J688,M01,Completed,2023-03-23 02:30:00,2023-03-23 03:32:00,0.0,0.31343728443157415,2023-03-24 03:40:00,2023-03-24 04:42:00,62.0,7.47
J842,M01,Delayed,2023-03-24 04:10:00,2023-03-24 05:38:00,1.0,0.6314811504005279,2023-03-24 04:42:00,2023-03-24 06:10:00,88.0,13.86
J703,M01,Completed,2023-03-23 05:00:00,2023-03-23 05:41:00,0.0,0.31253469546338,2023-03-24 06:10:00,2023-03-24 06:51:00,41.0,7.52
J668,M01,Completed,2023-03-22 23:10:00,2023-03-22 23:39:00,0.0,0.3033146329743564,2023-03-24 06:51:00,2023-03-24 07:20:00,29.0,11.77
J818,M01,Completed,2023-03-24 00:10:00,2023-03-24 01:11:00,0.0,0.27872184800280986,2023-03-24 07:20:00,2023-03-24 08:21:00,61.0,11.59
J862,M01,Delayed,2023-03-24 07:30:00,2023-03-24 08:26:00,0.9933333333333333,0.8783914697499662,2023-03-24 08:21:00,2023-03-24 09:17:00,56.0,2.5
J866,M01,Completed,2023-03-24 08:10:00,2023-03-24 08:43:00,0.006666666666666667,0.4713014446293945,2023-03-24 09:17:00,2023-03-24 09:50:00,33.0,2.47
J632,M01,Completed,2023-03-22 17:10:00,2023-03-22 18:01:00,0.013333333333333334,0.27284727915619494,2023-03-24 09:50:00,2023-03-24 10:41:00,51.0,13.64
J648,M01,Completed,2023-03-22 19:50:00,2023-03-22 20:46:00,0.0,0.2687408189081619,2023-03-24 10:41:00,2023-03-24 11:37:00,56.0,11.0
J536,M01,Completed,2023-03-22 01:10:00,2023-03-22 02:50:00,0.0,0.26825264781891134,2023-03-24 11:37:00,2023-03-24 13:17:00,100.0,6.97
J890,M01,Completed,2023-03-24 12:10:00,2023-03-24 12:40:00,0.0,0.2821967698912228,2023-03-24 13:17:00,2023-03-24 13:47:00,30.0,13.66
J809,M01,Completed,2023-03-23 22:40:00,2023-03-24 00:13:00,0.0,0.2673944933736401,2023-03-24 13:47:00,2023-03-24 15:20:00,93.0,5.43
J906,M01,Delayed,2023-03-24 14:50:00,2023-03-24 15:50:00,1.0,0.7968632061472556,2023-03-24 15:20:00,2023-03-24 16:20:00,60.0,3.92
J667,M01,Completed,2023-03-22 23:00:00,2023-03-23 00:11:00,0.0,0.26271020169139586,2023-03-24 16:20:00,2023-03-24 17:31:00,71.0,6.57
J916,M01,Completed,2023-03-24 16:30:00,2023-03-24 17:01:00,0.006666666666666667,0.3239011686993775,2023-03-24 17:31:00,2023-03-24 18:02:00,31.0,8.94
J921,M01,Completed,2023-03-24 17:20:00,2023-03-24 18:50:00,0.0,0.26464411801472765,2023-03-24 18:02:00,2023-03-24 19:32:00,90.0,7.46
J932,M01,Failed,2023-03-24 19:10:00,2023-03-24 19:51:00,0.9933333333333333,0.7702760820226479,2023-03-24 19:32:00,2023-03-24 20:13:00,41.0,8.53
J929,M01,Failed,2023-03-24 18:40:00,2023-03-24 20:15:00,0.9666666666666667,0.7000240429131408,2023-03-24 20:13:00,2023-03-24 21:48:00,95.0,7.99
J946,M01,Completed,2023-03-24 21:30:00,2023-03-24 22:15:00,0.0,0.4283919368622315,2023-03-24 21:48:00,2023-03-24 22:33:00,45.0,2.43
J927,M01,Completed,2023-03-24 18:20:00,2023-03-24 19:20:00,0.0,0.33167836709076487,2023-03-24 22:33:00,2023-03-24 23:33:00,60.0,6.27
J954,M01,Completed,2023-03-24 22:50:00,2023-03-24 23:29:00,0.0,0.41792831636316524,2023-03-24 23:33:00,2023-03-25 00:12:00,39.0,3.74
J956,M01,Completed,2023-03-24 23:10:00,2023-03-25 00:01:00,0.0,0.3410711966983353,2023-03-25 00:12:00,2023-03-25 01:03:00,51.0,7.12
J835,M01,Completed,2023-03-24 03:00:00,2023-03-24 04:00:00,0.0,0.25732053728758836,2023-03-25 01:03:00,2023-03-25 02:03:00,60.0,13.14
J381,M01,Completed,2023-03-20 23:20:00,2023-03-21 00:49:00,0.0,0.2558670819402901,2023-03-25 02:03:00,2023-03-25 03:32:00,89.0,7.85
J977,M01,Failed,2023-03-25 02:40:00,2023-03-25 03:58:00,0.9866666666666667,0.7036321466270009,2023-03-25 03:32:00,2023-03-25 04:50:00,78.0,7.0
J982,M01,Completed,2023-03-25 03:30:00,2023-03-25 03:57:00,0.013333333333333334,0.28096642049648946,2023-03-25 04:50:00,2023-03-25 05:17:00,27.0,13.25
J552,M01,Completed,2023-03-22 03:50:00,2023-03-22 04:58:00,0.0,0.25084973421867934,2023-03-25 05:17:00,2023-03-25 06:25:00,68.0,11.58
J774,M01,Completed,2023-03-23 16:50:00,2023-03-23 17:59:00,0.006666666666666667,0.24931264457657412,2023-03-25 06:25:00,2023-03-25 07:34:00,69.0,13.76
J586,M01,Completed,2023-03-22 09:30:00,2023-03-22 10:58:00,0.006666666666666667,0.24849527249998687,2023-03-25 07:34:00,2023-03-25 09:02:00,88.0,10.05
J631,M01,Completed,2023-03-22 17:00:00,2023-03-22 18:45:00,0.02,0.24746579150122922,2023-03-25 09:02:00,2023-03-25 10:47:00,105.0,2.63
J940,M01,Completed,2023-03-24 20:30:00,2023-03-24 21:57:00,0.0,0.243568051789865,2023-03-25 10:47:00,2023-03-25 12:14:00,87.0,5.9
J617,M01,Completed,2023-03-22 14:40:00,2023-03-22 15:46:00,0.0,0.23770665099088123,2023-03-25 12:14:00,2023-03-25 13:20:00,66.0,11.05
