Job_ID,Machine_ID,Job_Status,orig_Scheduled_start,orig_Scheduled_end,pred_abnormal_prob,priority_score,optimized_start,optimized_end,Processing_Time,Energy_Consumption
J077,M01,Completed,2023-03-18 20:40:00,2023-03-18 21:42:00,0.0,0.36888722965091586,2023-03-18 22:44:00,2023-03-18 23:46:00,62.0,7.46
J040,M01,Completed,2023-03-18 14:30:00,2023-03-18 15:20:00,0.0,0.2671030313062264,2023-03-18 23:46:00,2023-03-19 00:36:00,50.0,9.94
J082,M01,Completed,2023-03-18 21:30:00,2023-03-18 21:54:00,0.006666666666666667,0.23670700268741307,2023-03-19 00:36:00,2023-03-19 01:00:00,24.0,13.39
J056,M01,Completed,2023-03-18 17:10:00,2023-03-18 18:54:00,0.006666666666666667,0.20567668981363607,2023-03-19 01:00:00,2023-03-19 02:44:00,104.0,11.91
J113,M01,Completed,2023-03-19 02:40:00,2023-03-19 04:23:00,0.0,0.34950135941865235,2023-03-19 02:44:00,2023-03-19 04:27:00,103.0,2.25
J114,M01,Delayed,2023-03-19 02:50:00,2023-03-19 04:46:00,0.9933333333333333,0.6562402842111477,2023-03-19 04:27:00,2023-03-19 06:23:00,116.0,4.36
J132,M01,Delayed,2023-03-19 05:50:00,2023-03-19 07:00:00,1.0,0.6889339768113509,2023-03-19 06:23:00,2023-03-19 07:33:00,70.0,10.68
J124,M01,Completed,2023-03-19 04:30:00,2023-03-19 05:10:00,0.0,0.5042559753323772,2023-03-19 07:33:00,2023-03-19 08:13:00,40.0,4.42
J146,M01,Failed,2023-03-19 08:10:00,2023-03-19 09:12:00,0.9866666666666667,0.8165669219285976,2023-03-19 08:13:00,2023-03-19 09:15:00,62.0,2.21
J135,M01,Completed,2023-03-19 06:20:00,2023-03-19 06:43:00,0.013333333333333334,0.42203349160090936,2023-03-19 09:15:00,2023-03-19 09:38:00,23.0,8.31
J148,M01,Completed,2023-03-19 08:30:00,2023-03-19 09:09:00,0.0,0.3484423974513212,2023-03-19 09:38:00,2023-03-19 10:17:00,39.0,9.65
J126,M01,Completed,2023-03-19 04:50:00,2023-03-19 06:00:00,0.0,0.3344844377828185,2023-03-19 10:17:00,2023-03-19 11:27:00,70.0,5.07
J163,M01,Completed,2023-03-19 11:00:00,2023-03-19 11:43:00,0.0,0.3599367771935258,2023-03-19 11:27:00,2023-03-19 12:10:00,43.0,10.4
J167,M01,Completed,2023-03-19 11:40:00,2023-03-19 12:15:00,0.006666666666666667,0.3789361955497302,2023-03-19 12:10:00,2023-03-19 12:45:00,35.0,7.2
J133,M01,Completed,2023-03-19 06:00:00,2023-03-19 07:25:00,0.006666666666666667,0.3054224188172166,2023-03-19 12:45:00,2023-03-19 14:10:00,85.0,6.51
J182,M01,Failed,2023-03-19 14:10:00,2023-03-19 15:29:00,0.9866666666666667,0.7634986266759515,2023-03-19 14:10:00,2023-03-19 15:29:00,79.0,6.22
J174,M01,Delayed,2023-03-19 12:50:00,2023-03-19 14:43:00,1.0,0.5715944483483832,2023-03-19 15:29:00,2023-03-19 17:22:00,113.0,12.49
J191,M01,Completed,2023-03-19 15:40:00,2023-03-19 17:34:00,0.006666666666666667,0.27940310298566406,2023-03-19 17:22:00,2023-03-19 19:16:00,114.0,5.81
J209,M01,Delayed,2023-03-19 18:40:00,2023-03-19 20:26:00,0.9933333333333333,0.5796286703746115,2023-03-19 19:16:00,2023-03-19 21:02:00,106.0,11.95
J223,M01,Failed,2023-03-19 21:00:00,2023-03-19 21:58:00,0.9866666666666667,0.653581246496985,2023-03-19 21:02:00,2023-03-19 22:00:00,58.0,10.74
J208,M01,Completed,2023-03-19 18:30:00,2023-03-19 18:50:00,0.013333333333333334,0.5084701267447176,2023-03-19 22:00:00,2023-03-19 22:20:00,20.0,5.06
J212,M01,Completed,2023-03-19 19:10:00,2023-03-19 20:46:00,0.0,0.300988678337039,2023-03-19 22:20:00,2023-03-19 23:56:00,96.0,4.27
J237,M01,Completed,2023-03-19 23:20:00,2023-03-20 00:43:00,0.0,0.3619884754386378,2023-03-19 23:56:00,2023-03-20 01:19:00,83.0,6.17
J246,M01,Completed,2023-03-20 00:50:00,2023-03-20 01:30:00,0.0,0.4840068173567547,2023-03-20 01:19:00,2023-03-20 01:59:00,40.0,3.02
J251,M01,Completed,2023-03-20 01:40:00,2023-03-20 02:01:00,0.02,0.40689680640153725,2023-03-20 01:59:00,2023-03-20 02:20:00,21.0,8.57
J248,M01,Completed,2023-03-20 01:10:00,2023-03-20 02:01:00,0.0,0.39151621151072064,2023-03-20 02:20:00,2023-03-20 03:11:00,51.0,5.84
J256,M01,Completed,2023-03-20 02:30:00,2023-03-20 03:30:00,0.006666666666666667,0.4455250848825585,2023-03-20 03:11:00,2023-03-20 04:11:00,60.0,4.89
J261,M01,Delayed,2023-03-20 03:20:00,2023-03-20 05:04:00,1.0,0.7272116215703408,2023-03-20 04:11:00,2023-03-20 05:55:00,104.0,4.72
J269,M01,Delayed,2023-03-20 04:40:00,2023-03-20 05:05:00,0.9933333333333333,0.9202514029809306,2023-03-20 05:55:00,2023-03-20 06:20:00,25.0,4.0
J273,M01,Delayed,2023-03-20 05:20:00,2023-03-20 06:38:00,0.9933333333333333,0.7919326917880919,2023-03-20 06:20:00,2023-03-20 07:38:00,78.0,5.42
J271,M01,Completed,2023-03-20 05:00:00,2023-03-20 05:21:00,0.0,0.45591908453763447,2023-03-20 07:38:00,2023-03-20 07:59:00,21.0,7.47
J253,M01,Completed,2023-03-20 02:00:00,2023-03-20 02:43:00,0.0,0.33465982227836977,2023-03-20 07:59:00,2023-03-20 08:42:00,43.0,9.9
J255,M01,Completed,2023-03-20 02:20:00,2023-03-20 02:58:00,0.0,0.3222274885549129,2023-03-20 08:42:00,2023-03-20 09:20:00,38.0,11.78
J297,M01,Delayed,2023-03-20 09:20:00,2023-03-20 10:39:00,0.98,0.8730747875814949,2023-03-20 09:20:00,2023-03-20 10:39:00,79.0,2.05
J283,M01,Completed,2023-03-20 07:00:00,2023-03-20 07:37:00,0.0,0.3092374305257253,2023-03-20 10:39:00,2023-03-20 11:16:00,37.0,9.47
J308,M01,Completed,2023-03-20 11:10:00,2023-03-20 12:00:00,0.0,0.5076175790316241,2023-03-20 11:16:00,2023-03-20 12:06:00,50.0,3.41
J216,M01,Completed,2023-03-19 19:50:00,2023-03-19 20:32:00,0.0,0.28160159073508073,2023-03-20 12:06:00,2023-03-20 12:48:00,42.0,10.46
J178,M01,Completed,2023-03-19 13:30:00,2023-03-19 14:52:00,0.0,0.26724700728080353,2023-03-20 12:48:00,2023-03-20 14:10:00,82.0,10.58
J321,M01,Delayed,2023-03-20 13:20:00,2023-03-20 14:30:00,1.0,0.6389035422076155,2023-03-20 14:10:00,2023-03-20 15:20:00,70.0,10.34
J326,M01,Completed,2023-03-20 14:10:00,2023-03-20 15:10:00,0.006666666666666667,0.3858367352528593,2023-03-20 15:20:00,2023-03-20 16:20:00,60.0,4.74
J330,M01,Completed,2023-03-20 14:50:00,2023-03-20 15:44:00,0.006666666666666667,0.34927121969528546,2023-03-20 16:20:00,2023-03-20 17:14:00,54.0,8.66
J323,M01,Completed,2023-03-20 13:40:00,2023-03-20 15:10:00,0.0,0.2915383679059762,2023-03-20 17:14:00,2023-03-20 18:44:00,90.0,5.88
J186,M01,Completed,2023-03-19 14:50:00,2023-03-19 16:00:00,0.013333333333333334,0.2607283745357687,2023-03-20 18:44:00,2023-03-20 19:54:00,70.0,12.13
J358,M01,Failed,2023-03-20 19:30:00,2023-03-20 20:36:00,0.9866666666666667,0.6774221749523303,2023-03-20 19:54:00,2023-03-20 21:00:00,66.0,8.79
J230,M01,Completed,2023-03-19 22:10:00,2023-03-19 23:15:00,0.0,0.25694639453303536,2023-03-20 21:00:00,2023-03-20 22:05:00,65.0,11.13
J371,M01,Completed,2023-03-20 21:40:00,2023-03-20 22:12:00,0.0,0.4790759242042235,2023-03-20 22:05:00,2023-03-20 22:37:00,32.0,4.38
J162,M01,Completed,2023-03-19 10:50:00,2023-03-19 11:48:00,0.0,0.23670949156054447,2023-03-20 22:37:00,2023-03-20 23:35:00,58.0,11.7
J378,M01,Failed,2023-03-20 22:50:00,2023-03-20 23:53:00,0.9933333333333333,0.7577887158138548,2023-03-20 23:35:00,2023-03-21 00:38:00,63.0,4.78
J383,M01,Delayed,2023-03-20 23:40:00,2023-03-21 00:45:00,0.9866666666666667,0.8607759062225904,2023-03-21 00:38:00,2023-03-21 01:43:00,65.0,3.68
J379,M01,Completed,2023-03-20 23:00:00,2023-03-20 23:47:00,0.006666666666666667,0.4712369706106481,2023-03-21 01:43:00,2023-03-21 02:30:00,47.0,5.13
J393,M01,Completed,2023-03-21 01:20:00,2023-03-21 02:29:00,0.006666666666666667,0.42386887419271246,2023-03-21 02:30:00,2023-03-21 03:39:00,69.0,2.09
J404,M01,Delayed,2023-03-21 03:10:00,2023-03-21 04:39:00,0.9933333333333333,0.5646370703276793,2023-03-21 03:39:00,2023-03-21 05:08:00,89.0,11.11
J412,M01,Delayed,2023-03-21 04:30:00,2023-03-21 05:16:00,1.0,0.9106993462734637,2023-03-21 05:08:00,2023-03-21 05:54:00,46.0,2.94
J417,M01,Failed,2023-03-21 05:20:00,2023-03-21 06:10:00,0.9933333333333333,0.7654062136853624,2023-03-21 05:54:00,2023-03-21 06:44:00,50.0,6.94
J424,M01,Failed,2023-03-21 06:30:00,2023-03-21 07:34:00,1.0,0.7203593714446115,2023-03-21 06:44:00,2023-03-21 07:48:00,64.0,8.93
J431,M01,Completed,2023-03-21 07:40:00,2023-03-21 08:28:00,0.006666666666666667,0.5329021087787428,2023-03-21 07:48:00,2023-03-21 08:36:00,48.0,2.15
J387,M01,Completed,2023-03-21 00:20:00,2023-03-21 01:02:00,0.0,0.399099460303074,2023-03-21 08:36:00,2023-03-21 09:18:00,42.0,4.47
J389,M01,Completed,2023-03-21 00:40:00,2023-03-21 01:51:00,0.0,0.3200671184658397,2023-03-21 09:18:00,2023-03-21 10:29:00,71.0,9.02
J447,M01,Completed,2023-03-21 10:20:00,2023-03-21 11:33:00,0.0,0.4312519579646604,2023-03-21 10:29:00,2023-03-21 11:42:00,73.0,3.13
J451,M01,Delayed,2023-03-21 11:00:00,2023-03-21 12:49:00,0.9933333333333333,0.5942633333593824,2023-03-21 11:42:00,2023-03-21 13:31:00,109.0,9.01
J465,M01,Failed,2023-03-21 13:20:00,2023-03-21 13:48:00,0.98,0.918222943246565,2023-03-21 13:31:00,2023-03-21 13:59:00,28.0,2.46
J455,M01,Completed,2023-03-21 11:40:00,2023-03-21 13:27:00,0.02,0.36297780302489924,2023-03-21 13:59:00,2023-03-21 15:46:00,107.0,2.35
J471,M01,Completed,2023-03-21 14:20:00,2023-03-21 14:42:00,0.013333333333333334,0.5419939671827252,2023-03-21 15:46:00,2023-03-21 16:08:00,22.0,2.3
J481,M01,Delayed,2023-03-21 16:00:00,2023-03-21 16:38:00,0.9933333333333333,0.8040472882299056,2023-03-21 16:08:00,2023-03-21 16:46:00,38.0,8.81
J480,M01,Completed,2023-03-21 15:50:00,2023-03-21 16:44:00,0.0,0.4527198798914181,2023-03-21 16:46:00,2023-03-21 17:40:00,54.0,5.21
J487,M01,Delayed,2023-03-21 17:00:00,2023-03-21 18:40:00,1.0,0.6048094789833962,2023-03-21 17:40:00,2023-03-21 19:20:00,100.0,9.22
J495,M01,Completed,2023-03-21 18:20:00,2023-03-21 19:04:00,0.0,0.39285135739464055,2023-03-21 19:20:00,2023-03-21 20:04:00,44.0,6.16
J504,M01,Delayed,2023-03-21 19:50:00,2023-03-21 21:11:00,1.0,0.5560749093355499,2023-03-21 20:04:00,2023-03-21 21:25:00,81.0,13.88
J507,M01,Delayed,2023-03-21 20:20:00,2023-03-21 20:42:00,0.9733333333333334,0.6962045742924694,2023-03-21 21:25:00,2023-03-21 21:47:00,22.0,14.51
J510,M01,Failed,2023-03-21 20:50:00,2023-03-21 21:51:00,0.9933333333333333,0.5873943644911973,2023-03-21 21:47:00,2023-03-21 22:48:00,61.0,14.14
J516,M01,Failed,2023-03-21 21:50:00,2023-03-21 22:40:00,0.9866666666666667,0.8181954574177348,2023-03-21 22:48:00,2023-03-21 23:38:00,50.0,4.77
J514,M01,Failed,2023-03-21 21:30:00,2023-03-21 23:26:00,0.98,0.5822789429362786,2023-03-21 23:38:00,2023-03-22 01:34:00,116.0,9.83
J538,M01,Completed,2023-03-22 01:30:00,2023-03-22 02:45:00,0.0,0.4549515075305221,2023-03-22 01:34:00,2023-03-22 02:49:00,75.0,2.16
J541,M01,Completed,2023-03-22 02:00:00,2023-03-22 02:53:00,0.0,0.45124627683957425,2023-03-22 02:49:00,2023-03-22 03:42:00,53.0,4.45
J527,M01,Completed,2023-03-21 23:40:00,2023-03-22 00:47:00,0.006666666666666667,0.4244033870368586,2023-03-22 03:42:00,2023-03-22 04:49:00,67.0,3.15
J466,M01,Completed,2023-03-21 13:30:00,2023-03-21 13:51:00,0.0,0.3629352757552894,2023-03-22 04:49:00,2023-03-22 05:10:00,21.0,11.49
J560,M01,Delayed,2023-03-22 05:10:00,2023-03-22 06:29:00,1.0,0.6380889498287126,2023-03-22 05:10:00,2023-03-22 06:29:00,79.0,12.1
J497,M01,Completed,2023-03-21 18:40:00,2023-03-21 19:03:00,0.006666666666666667,0.3470785483520093,2023-03-22 06:29:00,2023-03-22 06:52:00,23.0,10.07
J551,M01,Completed,2023-03-22 03:40:00,2023-03-22 05:05:00,0.0,0.33652599116372,2023-03-22 06:52:00,2023-03-22 08:17:00,85.0,5.05
J449,M01,Completed,2023-03-21 10:40:00,2023-03-21 12:38:00,0.0,0.3240178549759243,2023-03-22 08:17:00,2023-03-22 10:15:00,118.0,3.42
J536,M01,Completed,2023-03-22 01:10:00,2023-03-22 02:50:00,0.0,0.3200105506741969,2023-03-22 10:15:00,2023-03-22 11:55:00,100.0,6.97
J592,M01,Failed,2023-03-22 10:30:00,2023-03-22 11:39:00,0.9866666666666667,0.7900359800822807,2023-03-22 11:55:00,2023-03-22 13:04:00,69.0,6.62
J381,M01,Completed,2023-03-20 23:20:00,2023-03-21 00:49:00,0.0,0.2953400965926072,2023-03-22 13:04:00,2023-03-22 14:33:00,89.0,7.85
J611,M01,Failed,2023-03-22 13:40:00,2023-03-22 14:50:00,1.0,0.7750963758635214,2023-03-22 14:33:00,2023-03-22 15:43:00,70.0,7.41
J616,M01,Failed,2023-03-22 14:30:00,2023-03-22 15:15:00,0.9666666666666667,0.773411380814807,2023-03-22 15:43:00,2023-03-22 16:28:00,45.0,6.11
J610,M01,Failed,2023-03-22 13:30:00,2023-03-22 15:26:00,0.94,0.7367492590532447,2023-03-22 16:28:00,2023-03-22 18:24:00,116.0,2.46
J625,M01,Delayed,2023-03-22 16:00:00,2023-03-22 17:10:00,1.0,0.6028770843926285,2023-03-22 18:24:00,2023-03-22 19:34:00,70.0,11.67
J641,M01,Delayed,2023-03-22 18:40:00,2023-03-22 20:33:00,0.98,0.752853061334695,2023-03-22 19:34:00,2023-03-22 21:27:00,113.0,3.17
J651,M01,Delayed,2023-03-22 20:20:00,2023-03-22 20:57:00,1.0,0.8508070442055492,2023-03-22 21:27:00,2023-03-22 22:04:00,37.0,6.08
J645,M01,Delayed,2023-03-22 19:20:00,2023-03-22 20:10:00,0.9933333333333333,0.7416996844499361,2023-03-22 22:04:00,2023-03-22 22:54:00,50.0,8.42
J660,M01,Delayed,2023-03-22 21:50:00,2023-03-22 23:50:00,0.98,0.69744170719992,2023-03-22 22:54:00,2023-03-23 00:54:00,120.0,3.14
J676,M01,Delayed,2023-03-23 00:30:00,2023-03-23 02:18:00,0.9933333333333333,0.5654513380701162,2023-03-23 00:54:00,2023-03-23 02:42:00,108.0,12.39
J652,M01,Completed,2023-03-22 20:30:00,2023-03-22 20:55:00,0.0,0.5299139715172974,2023-03-23 02:42:00,2023-03-23 03:07:00,25.0,3.47
J619,M01,Delayed,2023-03-22 15:00:00,2023-03-22 16:54:00,0.9733333333333334,0.4845456042011968,2023-03-23 03:07:00,2023-03-23 05:01:00,114.0,11.61
J695,M01,Delayed,2023-03-23 03:40:00,2023-03-23 05:00:00,1.0,0.6403538526387583,2023-03-23 05:01:00,2023-03-23 06:21:00,80.0,8.73
J696,M01,Delayed,2023-03-23 03:50:00,2023-03-23 05:44:00,0.98,0.6102167751785861,2023-03-23 06:21:00,2023-03-23 08:15:00,114.0,8.34
J627,M01,Completed,2023-03-22 16:20:00,2023-03-22 17:32:00,0.0,0.4375330925666862,2023-03-23 08:15:00,2023-03-23 09:27:00,72.0,3.4
J727,M01,Delayed,2023-03-23 09:00:00,2023-03-23 09:30:00,1.0,0.7200113618727026,2023-03-23 09:27:00,2023-03-23 09:57:00,30.0,12.34
J640,M01,Completed,2023-03-22 18:30:00,2023-03-22 19:06:00,0.0,0.4304842754636255,2023-03-23 09:57:00,2023-03-23 10:33:00,36.0,6.59
J735,M01,Completed,2023-03-23 10:20:00,2023-03-23 11:14:00,0.013333333333333334,0.410112621573984,2023-03-23 10:33:00,2023-03-23 11:27:00,54.0,6.6
J741,M01,Failed,2023-03-23 11:20:00,2023-03-23 11:58:00,1.0,0.6416082453728424,2023-03-23 11:27:00,2023-03-23 12:05:00,38.0,12.99
J738,M01,Failed,2023-03-23 10:50:00,2023-03-23 12:04:00,0.98,0.5586094221875961,2023-03-23 12:05:00,2023-03-23 13:19:00,74.0,14.94
J720,M01,Completed,2023-03-23 07:50:00,2023-03-23 09:21:00,0.0,0.40861072110172425,2023-03-23 13:19:00,2023-03-23 14:50:00,91.0,2.78
J753,M01,Failed,2023-03-23 13:20:00,2023-03-23 14:10:00,0.98,0.8655511094614603,2023-03-23 14:50:00,2023-03-23 15:40:00,50.0,3.29
J614,M01,Completed,2023-03-22 14:10:00,2023-03-22 15:27:00,0.0,0.39515472954581526,2023-03-23 15:40:00,2023-03-23 16:57:00,77.0,5.71
J769,M01,Completed,2023-03-23 16:00:00,2023-03-23 16:59:00,0.0,0.38962163698507224,2023-03-23 16:57:00,2023-03-23 17:56:00,59.0,4.32
J779,M01,Completed,2023-03-23 17:40:00,2023-03-23 18:44:00,0.0,0.4299929391772821,2023-03-23 17:56:00,2023-03-23 19:00:00,64.0,3.28
J666,M01,Completed,2023-03-22 22:50:00,2023-03-23 00:01:00,0.006666666666666667,0.38852528778091966,2023-03-23 19:00:00,2023-03-23 20:11:00,71.0,2.99
J692,M01,Completed,2023-03-23 03:10:00,2023-03-23 04:33:00,0.006666666666666667,0.3816498261893426,2023-03-23 20:11:00,2023-03-23 21:34:00,83.0,4.07
J795,M01,Delayed,2023-03-23 20:20:00,2023-03-23 22:09:00,1.0,0.7553766177124481,2023-03-23 21:34:00,2023-03-23 23:23:00,109.0,3.07
J800,M01,Delayed,2023-03-23 21:10:00,2023-03-23 23:06:00,1.0,0.5229007828054489,2023-03-23 23:23:00,2023-03-24 01:19:00,116.0,10.24
J796,M01,Failed,2023-03-23 20:30:00,2023-03-23 22:29:00,0.8933333333333333,0.4498904891900479,2023-03-24 01:19:00,2023-03-24 03:18:00,119.0,11.52
J811,M01,Completed,2023-03-23 23:00:00,2023-03-23 23:29:00,0.0,0.38075421013467187,2023-03-24 03:18:00,2023-03-24 03:47:00,29.0,7.98
J694,M01,Completed,2023-03-23 03:30:00,2023-03-23 03:53:00,0.006666666666666667,0.35783210919984515,2023-03-24 03:47:00,2023-03-24 04:10:00,23.0,9.15
J842,M01,Delayed,2023-03-24 04:10:00,2023-03-24 05:38:00,1.0,0.5741164627162916,2023-03-24 04:10:00,2023-03-24 05:38:00,88.0,13.86
J688,M01,Completed,2023-03-23 02:30:00,2023-03-23 03:32:00,0.0,0.3423401371716954,2023-03-24 05:38:00,2023-03-24 06:40:00,62.0,7.47
J631,M01,Completed,2023-03-22 17:00:00,2023-03-22 18:45:00,0.02,0.33418552935876494,2023-03-24 06:40:00,2023-03-24 08:25:00,105.0,2.63
J862,M01,Delayed,2023-03-24 07:30:00,2023-03-24 08:26:00,0.9933333333333333,0.8929468540197392,2023-03-24 08:25:00,2023-03-24 09:21:00,56.0,2.5
J866,M01,Completed,2023-03-24 08:10:00,2023-03-24 08:43:00,0.006666666666666667,0.5239214651902036,2023-03-24 09:21:00,2023-03-24 09:54:00,33.0,2.47
J703,M01,Completed,2023-03-23 05:00:00,2023-03-23 05:41:00,0.0,0.3305520431920708,2023-03-24 09:54:00,2023-03-24 10:35:00,41.0,7.52
J809,M01,Completed,2023-03-23 22:40:00,2023-03-24 00:13:00,0.0,0.3275259505842518,2023-03-24 10:35:00,2023-03-24 12:08:00,93.0,5.43
J724,M01,Completed,2023-03-23 08:30:00,2023-03-23 09:02:00,0.006666666666666667,0.3256617565650945,2023-03-24 12:08:00,2023-03-24 12:40:00,32.0,9.08
J667,M01,Completed,2023-03-22 23:00:00,2023-03-23 00:11:00,0.0,0.3030521446391099,2023-03-24 12:40:00,2023-03-24 13:51:00,71.0,6.57
J668,M01,Completed,2023-03-22 23:10:00,2023-03-22 23:39:00,0.0,0.28256405472259594,2023-03-24 13:51:00,2023-03-24 14:20:00,29.0,11.77
J600,M01,Completed,2023-03-22 11:50:00,2023-03-22 12:53:00,0.0,0.2823439516472141,2023-03-24 14:20:00,2023-03-24 15:23:00,63.0,10.66
J906,M01,Delayed,2023-03-24 14:50:00,2023-03-24 15:50:00,1.0,0.8021369147564024,2023-03-24 15:23:00,2023-03-24 16:23:00,60.0,3.92
J498,M01,Completed,2023-03-21 18:50:00,2023-03-21 20:27:00,0.0,0.27720155826574683,2023-03-24 16:23:00,2023-03-24 18:00:00,97.0,8.17
J916,M01,Completed,2023-03-24 16:30:00,2023-03-24 17:01:00,0.006666666666666667,0.32563684076751226,2023-03-24 18:00:00,2023-03-24 18:31:00,31.0,8.94
J927,M01,Completed,2023-03-24 18:20:00,2023-03-24 19:20:00,0.0,0.36883334010774643,2023-03-24 18:31:00,2023-03-24 19:31:00,60.0,6.27
J932,M01,Failed,2023-03-24 19:10:00,2023-03-24 19:51:00,0.9933333333333333,0.7308395619013232,2023-03-24 19:31:00,2023-03-24 20:12:00,41.0,8.53
J929,M01,Failed,2023-03-24 18:40:00,2023-03-24 20:15:00,0.9666666666666667,0.6930843102481288,2023-03-24 20:12:00,2023-03-24 21:47:00,95.0,7.99
J946,M01,Completed,2023-03-24 21:30:00,2023-03-24 22:15:00,0.0,0.4876536947652089,2023-03-24 21:47:00,2023-03-24 22:32:00,45.0,2.43
J921,M01,Completed,2023-03-24 17:20:00,2023-03-24 18:50:00,0.0,0.30762407175701606,2023-03-24 22:32:00,2023-03-25 00:02:00,90.0,7.46
J954,M01,Completed,2023-03-24 22:50:00,2023-03-24 23:29:00,0.0,0.46408984296394445,2023-03-25 00:02:00,2023-03-25 00:41:00,39.0,3.74
J956,M01,Completed,2023-03-24 23:10:00,2023-03-25 00:01:00,0.0,0.36717258451925966,2023-03-25 00:41:00,2023-03-25 01:32:00,51.0,7.12
J940,M01,Completed,2023-03-24 20:30:00,2023-03-24 21:57:00,0.0,0.29707576189207374,2023-03-25 01:32:00,2023-03-25 02:59:00,87.0,5.9
J977,M01,Failed,2023-03-25 02:40:00,2023-03-25 03:58:00,0.9866666666666667,0.6948254131914752,2023-03-25 02:59:00,2023-03-25 04:17:00,78.0,7.0
J467,M01,Completed,2023-03-21 13:40:00,2023-03-21 14:17:00,0.0,0.27714312382839973,2023-03-25 04:17:00,2023-03-25 04:54:00,37.0,10.63
J818,M01,Completed,2023-03-24 00:10:00,2023-03-24 01:11:00,0.0,0.27535908779241697,2023-03-25 04:54:00,2023-03-25 05:55:00,61.0,11.59
J992,M01,Completed,2023-03-25 05:10:00,2023-03-25 06:33:00,0.0,0.2813083634438333,2023-03-25 05:55:00,2023-03-25 07:18:00,83.0,6.7
J422,M01,Completed,2023-03-21 06:10:00,2023-03-21 08:09:00,0.02,0.2736976017566209,2023-03-25 07:18:00,2023-03-25 09:17:00,119.0,6.31
J586,M01,Completed,2023-03-22 09:30:00,2023-03-22 10:58:00,0.006666666666666667,0.2701727333117501,2023-03-25 09:17:00,2023-03-25 10:45:00,88.0,10.05
J648,M01,Completed,2023-03-22 19:50:00,2023-03-22 20:46:00,0.0,0.2674270178339121,2023-03-25 10:45:00,2023-03-25 11:41:00,56.0,11.0
J384,M01,Completed,2023-03-20 23:50:00,2023-03-21 00:40:00,0.0,0.25982307351021433,2023-03-25 11:41:00,2023-03-25 12:31:00,50.0,11.62
J823,M01,Completed,2023-03-24 01:00:00,2023-03-24 02:34:00,0.0,0.25463360793690915,2023-03-25 12:31:00,2023-03-25 14:05:00,94.0,8.95
J552,M01,Completed,2023-03-22 03:50:00,2023-03-22 04:58:00,0.0,0.2510640750105585,2023-03-25 14:05:00,2023-03-25 15:13:00,68.0,11.58
J567,M01,Completed,2023-03-22 06:20:00,2023-03-22 07:48:00,0.0,0.25101051009959185,2023-03-25 15:13:00,2023-03-25 16:41:00,88.0,7.35
J632,M01,Completed,2023-03-22 17:10:00,2023-03-22 18:01:00,0.013333333333333334,0.24801214680689954,2023-03-25 16:41:00,2023-03-25 17:32:00,51.0,13.64
J846,M01,Completed,2023-03-24 04:50:00,2023-03-24 06:21:00,0.0,0.24790788460817503,2023-03-25 17:32:00,2023-03-25 19:03:00,91.0,8.59
